,Job Title,Salary Estimate,Job Description,Review,Company Name,Location
151,"Senior Data Analyst, QA",None,"Company Overview
WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including: HBO, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies and others.
Opportunity Overview
WB Games Montreal, a division of Warner Bros. Interactive Entertainment (WBIE), seeks a Senior QA Data Analyst.

The Analyst is responsible for building and maintaining dashboards and reports from various data sources to support QA Department performance tracking and efficiency. they will assist in verifying, analyzing, and visualizing game data, and communicating insights to development team stakeholders, production stakeholders and the QA department. The Senior QA Data Analyst will also assist in task management for the QA Analytics team and serve as a resource for testers.

Job Responsibilities
update reports, tools and dashboards
Detect problems and document them in our bug management system
Mentoring on the use of tools or software
Verify and analyze game data
Create reports on game data and visualization
Create and update documentation


JOB QUALIFICATION STANDARDS:

Work Experience Requirements
Diploma or certificate in a relevant field (e.g. computer science, statistics, engineering, mathematics, economics, etc.) and/or successful completion of post-secondary mathematics and statistics courses, or equivalent experience.
Minimum 2 years in a similar position
Experience with relational databases and building SQL queries
Strong Excel proficiency
Experience working with large datasets and mastery of data visualization tools (Tableau, Looker or equivalent)
Proven communication and data communication skills
Understanding the software development cycle
Strong analytical and problem-solving skills
Experience in quality assurance testing is an asset
Other Requirements
Great attention to detail
Ability to work very autonomously and to use one's own initiative
Assume responsibility for the quality of reports and timeline commitments
Strive for continuous improvement in the reporting process
Excellent communication skills in French (spoken and written)

Management has the right to add or change duties and job requirements at any time.",4.2,Warner Bros. Entertainment Group,"Montréal, QC"
152,Senior Clinical Data Scientist Lead,None,"Do you want to watch clinical development change, or do you want to be the one to shape it?
Because we’re hoping you’re here for the latter.
Who are we?
We Are PRA.
We are 20,000+ employees strong, operating in more than 90 countries. We are committed to saving lives and we are constantly striving to be the best at what we do. Our impact is real and we see it every single day. We help get life-saving drugs into the hands of those who need them most.

Senior Clinical Data Scientist Lead

Overview:

Leads end-to-end data review activities performed on a clinical trial. Accountable for achieving clinical data management deliverables
on-time, with high quality and to agreed financial metrics. Responsible for applying advanced analytics to centrally aggregate and
analyze data from disparate sources to identify risks and issues impacting data integrity, patient safety and/or regulatory compliance.
Triages and assigns data review findings to the appropriate project team role for follow-up and resolution. Communicates trending
analyses and a summary of findings to internal and external stakeholders to support the on-time delivery of data fit for analysis.

Responsibilities:
Serves as the primary contact for internal and external team members regarding clinical data management data review activities
and leads these review activities to ensure the delivery of data fit for analysis.
Provides input into clinical system development activities, to ensure systems support the data review needs of the study, focusing
on critical data and processes, and identified risks.
Ensures clinical data management review requirements are put into production per the study’s protocol risk evaluation and
integrated data review plan (IDRP), and that ongoing data review activities are compliant with study plan requirements.
Contributes to the development and maintenance of study plans documents specifying data review strategy and applicable
procedures on assigned protocols/projects, including but not limited to data management plan.
Develops and oversees timeliness of clinical data management activities during the life cycle of studies as it relates to data review
and data delivery milestones.
Centrally reviews clinical data at aggregate level, using analytic reporting tool(s) to support the identification of risks and data
patterns/trends. Mitigates risks by using signal detection and quality indicators.
Communicates and triages issues to appropriate roles for follow-up and action to address root cause.
Proactively identifies out-of-scope clinical data management activities to the study project managers to be implemented in required
change orders.
Leads and hosts the data monitoring meetings, communicating issues to the internal and external stakeholders in a meaningful
way such as summarizing the data and representing the information visually.
Leads clinical data management activities on more complex projects with diverse scope.
Leads clinical data management activities on projects with diverse scope.
Accountable for creating and maintaining clinical data management timelines, to oversee and achieve high quality interim and final contractual deliverables for complex projects.
Using high level knowledge of the protocol, identifies critical data and processes from protocol review, and supports protocol risk evaluation process.
Works with assigned project teams to communicate, address and resolve data-related issues and recommends potential solutions; escalates issues
which potentially impact patient safety or study analysis.
Trains and mentors new and less experienced team members.
Participates in sponsor and/or third party audits as required.
Develops tools/analytics used to monitor compliance and identify trends.
Supports business development as needed.
Develops and maintains data review study documentation as appropriate to facilitate data validation and analytics.
Performs analytic reviews as defined in the scope of work and functional plan, focusing on errors that matter or have a meaningful impact on the safety of the subject or interpretations of the final analysis. Identifies root cause to systematically resolve data issues.
Sets expectations and ensures consistency in data review approach and compliance and identifying trends.
Qualifications:
Bachelor’s degree in quantitative, scientific or health related field required.
5 years of relevant experience required.
Basic knowledge and/or understanding of analytic open source and/or enterprise level extract, transfer, load (ETL) and analytic tools and practices
Aptitude for understanding analytic modeling methods such as regression, classification and clustering
Basic programming skills in applicable systems, e.g., R, SQL, Python, SAS
Skill to efficiently navigate through large volumes of data, to interpret data problems, and to apply technical solutions
Ability to analyze a data issue and design paths to effective potential solutions, understanding the impact of suggested solutions and to help the
project team make better decisions
Strong knowledge of the drug development process including risk-based monitoring principles, clinical and biometrics procedures, workflows, and
software systems
Strong skills in interpreting protocols and identifying risks and appropriate mitigation strategies for clinical studies
Skill in aggregate data review and interpretation using visualization/ analysis software, e.g., JReview, Tableau, SAS.
Strong leadership and project management skills
Strong written and verbal communication and presentation skills
Ability to work collaboratively and effectively in a crossfunctional and culturally diverse team
Strong ability to proactively, represent clinical data management internally and externally for all study related items and find pragmatic solutions in
compliance with regulatory requirements and policies.
To qualify for a position located in the United States, U.S. applicants must be legally authorized to work in the United States, and should not require, now or in the future, sponsorship for employment visa status.
PRA is an EEO/AA employer and is committed to providing opportunities to minorities, women, veterans, and individuals with disabilities.
Qualifications



Options
Apply for this job onlineApply
Share
Sorry the Share function is not working properly at this moment. Please refresh the page and try again later.
Share on your newsfeed
Connect With Us!",3.5,PRA Health Sciences,Remote
153,Machine Learning Engineer,None,"Verschuren Centre
Machine Learning Engineer- Renewable Energy Team
Location – Sydney, Nova Scotia
The vision of the Manifold Process Analytics team is to develop state-of-the-art capability in digital twin technology (multibody simulation, system dynamics, system optimization, & design methods) and inference algorithms enabling real-time monitoring, optimization, predictive analytics, and root cause failure assessment in wind turbine operations. The ML engineer position is a full stack engineer role with a deep understanding of cloud technologies and software engineering practices.
Job Responsibilities:
Implement numerical models and data ingestion pipelines.
Expand and optimize data pipelines, data flow, and collection for cross-functional teams.
Create and maintain data and model pipeline architectures.
Identify and implement internal process improvements including automating manual processes, optimizing data delivery, and redesigning infrastructure for greater scalability.
Implement Machine Learning (ML) and Big Data platforms in a cloud environment (AWS experience preferred).
Experience in container, streaming, and messaging technologies is a plus.
Qualification:
o Advanced proficiency in Python, Java and Scala.
o Strong computer-science fundamentals, such as algorithms, data structures, multithreading, object-oriented development, distributed applications, client-server architecture.
o Knowledgeable of ML frameworks, libraries, data structures, data modeling, and software architecture.
o Good understanding of mathematics, statistics, and algorithms.
o Excellent analytical and problem-solving abilities.
o Great communication and collaboration skills.
Application Deadline: 2021-06-18
Expected Start Date: 2021-07-05
Job Types: Full-time, Contract
Schedule:
Monday to Friday
Education:
Bachelor's Degree (required)
Work remotely:
No",None,Verschuren Centre for Sustainability in Energy and...,"Sydney, NS"
154,"Senior Data Analyst, QA",None,"WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including: HBO, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies and others.

WB Games Montreal, a division of Warner Bros. Interactive Entertainment (WBIE), seeks a Senior QA Data Analyst.

The Analyst is responsible for building and maintaining dashboards and reports from various data sources to support QA Department performance tracking and efficiency. they will assist in verifying, analyzing, and visualizing game data, and communicating insights to development team stakeholders, production stakeholders and the QA department. The Senior QA Data Analyst will also assist in task management for the QA Analytics team and serve as a resource for testers.

Job Responsibilities
update reports, tools and dashboards
Detect problems and document them in our bug management system
Mentoring on the use of tools or software
Verify and analyze game data
Create reports on game data and visualization
Create and update documentation


JOB QUALIFICATION STANDARDS:

Work Experience Requirements
Diploma or certificate in a relevant field (e.g. computer science, statistics, engineering, mathematics, economics, etc.) and/or successful completion of post-secondary mathematics and statistics courses, or equivalent experience.
Minimum 2 years in a similar position
Experience with relational databases and building SQL queries
Strong Excel proficiency
Experience working with large datasets and mastery of data visualization tools (Tableau, Looker or equivalent)
Proven communication and data communication skills
Understanding the software development cycle
Strong analytical and problem-solving skills
Experience in quality assurance testing is an asset
Other Requirements
Great attention to detail
Ability to work very autonomously and to use one's own initiative
Assume responsibility for the quality of reports and timeline commitments
Strive for continuous improvement in the reporting process
Excellent communication skills in French (spoken and written)

Management has the right to add or change duties and job requirements at any time.",None,WarnerMedia,"Montréal, QC"
155,Machine Learning Engineer,None,"Based in Toronto, Ontario, Crescendo Technology is a Research/IT firm that provides technical support services to blue chip clients in the online entertainment space.
Crescendo Technology works with global partners to provide the highest level of technological support for our customers, and in turn for our customers’ customers.
About the role:
We are looking for a candidate that will be responsible for developing algorithms which will form the basis of our mathematical models for our understanding of sports betting markets, which will be used for automation. The candidate MUST have a strong background in Machine Learning and Algorithm Development experience.
Our ideal candidate should have:
Degree/Diploma in Computer Science/Software Engineering/Statistics or equivalent
3+ years of relevant experience with R or Python
3+ years of experience with Machine Learning algorithms and Probabilistic Modelling
Strong background in statistics, preferable Bayesian Statistics
Experience with SQL and SQL Server
Experience with modern R packages and technologies (i.e. dplyr, tidyR, data.table, ShinyR)
Experience/Knowledge in the following preferred:
Bayesian Inference using Statistical languages for MCMC such as STAN, JAGS, WinBugs
Cloud computing platforms such as EC2 (AWS)
Online gaming and entertainment industry or dual markets such as financial markets (Stock Exchange)
Neural Networks or Deep Learning on large problems, Hadoop, MapReduce or High Performance Computing
.Net Framework preferably in C#
Kubernetes, Docker
We offer:
An environment passionate about growth and learning
Competitive salary with bonus
Fitness subsidy program
Free beverages in the office
Workplace that is conveniently located along the Yonge/Sheppard line
What we are looking for:
This is a key role within the team and would suit someone who is passionate about predictive modelling. We are looking for someone with strong background in statistics, modelling and algorithms (machine learning or other) and who has the ability to convey complex information through data visualization. A thorough understanding and passion for sports and sports betting markets is ideal. Experience working with dual markets is a preferred. Experience with cloud computing a plus.
The above is intended to describe the general nature and level of work being performed. They are not intended to be an exhaustive list of all responsibilities, duties and skills required. For a full description, please contact us directly.
Crescendo Technology thanks all candidates applying but only those selected for an interview will be contacted. Selected candidates may be asked to complete an on-line technical assessment.
Crescendo Technology is an equal opportunity employer which values diversity in the workplace and we encourage candidates to email their resume with a subject title of Machine Learning Engineer. Should you require an accommodation for the recruitment/interview process, please do not hesitate to reach out to us.
Reference ID: Machine Learning Engineer
Application deadline: 2021-06-14
Job Types: Full-time, Permanent
Additional pay:
Bonus pay
Benefits:
Casual dress
Dental care
Disability insurance
Extended health care
Life insurance
Vision care
Wellness program
Schedule:
Monday to Friday
COVID-19 considerations:
Due to current pandemic, WFH options are available. Gloves, masks and hand sanitizers are made available at the office.
Experience:
Machine Learning: 3 years (required)
R or Python Statistical Computing: 3 years (preferred)
SQL or SQL Server: 2 years (preferred)
Work remotely:
Temporarily due to COVID-19",None,Crescendo Technology Ltd.,"Toronto, ON"
156,Computer Vision,None,"Besnovo is committed to transforming the aircraft maintenance industry with robotic, automation, AI, and other emerging technologies.
Besnovo is seeking an experienced SLAM developer to lead the development of state-of-the-art indoor navigation algorithms and solutions for mobile robotic platforms for aircraft maintenance applications. The ideal candidate should have experience designing navigation systems for autonomous platforms operating in indoor environments.
This position reports to the CTO at Besnovo and will collaborate with a multi-disciplinary engineering team. As a member of this team, you will get the opportunity to be exposed to the latest knowledge and technologies in these disciplines.
Responsibilities:
Lead the full-cycle development of SLAM solutions for mobile robotic platforms in aircraft maintenance applications, including algorithm designing, software development and testing, integration, documentation, and supporting.
Select and evaluate sensors, computers, and other hardware for SLAM-based indoor navigation systems.
Contribute to the preliminary design and evaluation of mobile robotic platforms for aircraft maintenance applications.
Travel may be required for system testing and commissioning.
Qualifications:
Bachelor’s degree in Computer Vision, Robotics, or related fields.
2+ years of developing visual SLAM algorithms, pose estimation, probabilistic filtering, and sensor fusion
Experience in bundle adjustment and backend optimization (e.g., GTSAM, g2o, CERES).
Experience in manipulating data and modelling errors of different sensors for robotic navigation applications, including 2D/3D cameras and LIDAR.
Strong programming skills in C++ and object-orientated software development skills.
Strong problem-solving skills and a willingness to roll up the sleeves to get the job done.
Ability to collaborate and communicate complex technical concepts to a wide audience.
Job Type: Permanent
Schedule:
Monday to Friday
Education:
Bachelor's Degree (preferred)",None,Besnovo,"Ajax, ON"
157,Senior Manager Analytics & Insights - RBC Ventures ( Ampli ),None,"About the job
RBC Ventures is a new kind of organization - one that marries the strength of one of the world’s most trusted and successful financial institutions with a mission to reimagine the role we play in people’s lives. We are building a world class team focused on creating new experiences, exploring new business models and developing new relationships that add value to how people live and work.

What is the opportunity?
Are you a person who wakes up thinking about how you can help move the business forward by showing the insights from data? Can you tell a story with the data to those in the weeds as well as at the executive level?
The RBC Ventures team is hiring a Senior Manager, Analytics & Insights to help accelerate Ampli’s growth by bringing those insights to the forefront. This is more than just generating reports that are asked for. It’s truly guiding each group at Ampli with regards to what KPIs they should be measuring and going deep into the data to tell them ‘why’ things are happening, not just ‘what’. You will enable data-driven business decisions, aimed at improving merchant coverage, member engagement and retention.

RBC Ventures was named to Fast Company’s Most Innovative Workplaces in 2020!

What will you do?
Manage, coach and supervise a team of data scientists and analysts, and support them with their day-to-day responsibilities as well as their career development.
Work closely with Ampli’s data engineering team as well as RBC Ventures Analytics and Insights Centre of Excellence for data work regarding core Ampli features.
Create and own the roadmap for digital analytics to align all stakeholders with the business’s top priorities and expected outcomes, assess progress and recalibrate when required.
Apply analytical thought leadership to problem solving. Assess and diagnose information needs, design and define suitable analytical solutions to generate meaningful insights that address business problems.
Managing projects and pipelines. Run multiple projects, oversee prioritization and ensure projects are aligned with strategic priorities.
Build a comprehensive Digital Analytics Program (people, technologies and processes) and standardize the practice across all lines of business to increase efficiency and quality.
Ongoing evaluation of appropriate partners, tools, methodologies and analytical techniques to ensure that our measurement solutions are most complete, integrated, advanced and on par with latest industry trends.

Must-have
8+ years of experience analytics/marketing, preferably with 4 years of experience leading a team that designs and implements tracking solutions for digital applications.
Post-secondary education in related fields (Business Administration, Analytics, Statistics, Mathematics, Data Science).
Exceptional experience in analytics and consulting, as well as strong probing skills with the ability to diagnose needs and create actionable solutions linked to business goals.
Excellent communication and presentation skills in order to present complex analytical solutions to a broad range of audience.
Knowledge and experience with Python, SQL, Tableau preferred and experience with statistical and Analytical modelling (ML, NLP, AI). Data Science / Analytics certification is preferred.
Self-starter, with the ability to use data for decision making and proactively make relevant recommendations to the business.

What’s in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.
A comprehensive Total Rewards Program including bonuses and flexible benefits and competitive compensation
Leaders who support your development through coaching and managing opportunities
Work in a dynamic, collaborative, progressive, and high-performing team
Opportunities to do challenging work

RBCVentures

Learn more about RBC Tech Jobs

Join our Talent Community
Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.

Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at rbc.com/careers.

JOB SUMMARY
City: Toronto
Address: 20 Bay Street
Work Hours/Week: 37.5
Work Environment: Office
Employment Type: Permanent
Career Level: Experienced Hire/Professional
Pay Type: Salary + Variable Bonus
Required Travel(%): 0
Exempt/Non-Exempt: N/A
People Manager: Yes
Application Deadline: 06/21/2021
Platform: Strategy
Req ID: 371717
Ad Code(s): RBC Ventures",4.0,RBC,"Toronto, ON"
158,Data Scientist (Lead),None,"Company Description

We are a global architecture, engineering, planning, and technology firm defining the cities of tomorrow.
By connecting design and technology, we change how people experience their built environment. We work across disciplines to create the intelligent systems, sustainable buildings, and efficient infrastructure that shapes the way people live, move, learn, and heal.
With over 3,000 employees and 60+ offices around the world, we understand what it takes to work locally and scale globally.
At IBI, we’re defining the cities of tomorrow.

Job Description

The Data Scientist is responsible for modeling complex enterprise scenarios, discovering enterprise insights and identifying opportunities in the use of statistical, algorithmic, mining and visualization techniques. In addition to advanced analytic skills, this role is also proficient at integrating and preparing large, varied datasets, architecting specialized database and computing environments, and communicating results in a way that is customized to the target audience.
This is an exciting role for someone seeking a challenging and dynamic role in enterprise analytics and an amazing opportunity to collaborate within IBI Group globally towards Connected and Smarter environment and operations. Working in close collaboration with buildings, land planning, infrastructure design and planning, transportation, and geomatics departments across IBI Group, the Data Scientist demonstrates the capability to turn data into critical information and knowledge that can be used to make sound decisions. The successful candidate possesses a combination of keen business focused, advanced analytical, problem solving and programming capabilities to quickly develop and validate through models.

Most Of The Things You'll Work On:

Works in collaboration with all IBI Group departments and external clients to discern and identify sources, develop data roadmap strategies and requirements, conduct analytical processes, and validates findings.
Understands the broader objectives, while leading the smaller initiatives to drive the work and outcomes.
Recommends best practices on data collection, integration and retention requirements incorporating business requirements.
Develops innovative and effective approaches to solve analytical problems and communicates results and methodologies.
Develops experimental design approaches and models to validate findings or test hypotheses.
Establishes business metrics for the overall project to show improvements.
Monitors and tracks performance decision systems and models (e.g. AI and statistical models).
Curates and establishes business objectives through technical writing and presentations with colleagues and external clients for the purposes of business development and strategic interests.
Mentors and leads junior team members in data analytics methodology and coding best practices.
Participates in meetings with Senior leadership to show value and demonstrable outcomes.

Qualifications

You'll Need To Have:
Minimum Bachelor’s Degree in Mathematics, Statistics, Computer Science, Engineering, or related field; Master’s Degree preferred.
Completion of a Data Science or Data Analytics program in addition to the above Bachelor’s Degree
At least 4+ years of experience in data science and analysis; solving analytical problems using relevant quantitative and qualitative research and analytics experience, in related business areas
Must have previous experience as a team lead or project lead.
Experienced in manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources (in-house and external open sources) is required
Proficiency in statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and optimization algorithms and developing operational models
Demonstrated ability in predictive analysis and deriving conclusions.
Demonstrated ability to propose solutions to business problems by leveraging pattern detection over potentially large datasets.
Experience with data visualization and Business Intelligence tools such as PowerBI and Tableau.
Experience with business analysis and gathering stakeholder needs.
Experience with Microsoft Azure AI platform.
Strong analytical programming skills in Python (Keras, PyTorch, Scikit-learn, Tensorflow, Weka, Spacy, Numpy, etc), data management (MS SQL, Oracle).
Experience with statistical modelling tools such as SAS, SPSS, R.
Experience with mapping tools such as QGIS and Carto will be an asset.
Experience with UX/UI will be an asset.
Experience with web development (Django, Python, Java) will be an asset.
A strong passion for empirical research and for answering hard questions with data is required.
Ability to communicate complex quantitative analysis in a clear, precise, and actionable manner through technical writing and presentation.

Additional Information

We are currently in a work from home model during COVID-19, but when we do return to the office we're located at 55 St. Clair Ave West, this office is steps away from St. Clair station and is easily accessible by bike, TTC and car. Occupying 7 floors, with over 700 employees, it is the largest office at IBI Group. The floors are open concept and represent our collaborative approach to projects.
BI Group provides a competitive benefit package and pays association dues and licensing fees.
As an Equal Opportunity Employer, we are proud to support the growth and equality of our people through initiatives like our Mentorship Program, Global Women’s Network, and Diversity & Inclusion Council. We welcome applications from all suitably qualified candidates regardless of age, race, disability, gender reassignment, marriage and civil partnership, pregnancy and maternity, religion or belief, sex and sexual orientation. We thank all applicants for their interest. However, only those selected for an interview will be contacted.
As part of IBI Group's selection process, candidates may be requested to consent to background checks relevant to the role under consideration for, prior to receiving a job offer. These could include: work references, education and credential confirmation, employment verification, identity check, credit report, criminal offence and driver’s license record. #ibi
We request applicants submit RESUME AND PORTFOLIO highlighting relevant work experience. Please limit PDF files to 10MB",3.4,IBI Group,"Toronto, ON"
159,"Sr. Manager, Digital Analytics Wireless",None,"At Rogers, we connect Canadians to a world of possibilities and the memorable moments that matter most in their lives. Every day we wake up with one purpose in mind. To bring loved ones together from across the globe. To connect people to each other and the world around them. To help an entrepreneur realize their dream. A sports fan celebrate a special moment.

Because we believe connections unite us, possibilities fuel us, and moments define us.

As we grow our team, the well-being of our team members remains our top priority. To ensure the health and safety of our team members, including those in the recruitment process, our team members are temporarily working from home.
Sr. Manager, Digital Analytics Wireless

The Sr. Manager, Digital Analytics Wireless is responsible for data analysis, performance insights, and story telling of our digital performance across Rogers, Fido and Chatr Wireless. Reporting to the Director, Digital Analytics, the successful candidate will help evolve our strategic plan to accelerate digital adoption and sales & service. You are a critical member of the growing Digital organization and will help drive strategic change working collaboratively with partners across Marketing, Operations, Commercial Strategy, Product, IT, Finance, and our traditional sales channels.
Who You Are:

The ideal candidate will draw from a wealth of previous experience in the following areas:
You have a deep understanding of building strategic recommendations based on multiple sources of both primary and secondary data sources
You thrive on ambiguity and have an ability to assess risks and opportunities from both data perspective and sales/service perspective
You have strong business acumen and problem-solving skills
Confident in manipulation, development and maintenance of data sources / tables / queries / scripts with a strong understanding of SAS, SQL, Python, Adobe, GA360
You have excellent communication skills, executive presence, and proven analytics experience
You are self motivated and thrive in environments where change is constant
You are a leader and mentor

Core Responsibilities

Data driven insights and analytics
Commitment to a laser focused approach in reporting sales and service transactions, leveraging data for action-based recommendations
Support ecommerce and product teams in building requirements to improve the digital experience
Lead a team of data analysts to build a center of excellence in analytics and develop best practices for data driven insights
Deliver on analytics projects from collecting stakeholder business requirements, formulating analytics approaches, and presenting meaningful results (e.g. data transformation, statistical model building, and visualization dashboard creation)
Navigate through multiple data sources to manage online/offline analysis of the customer journey (from initial traffic source to final sale) and establish a clear understanding of customer behavior
Lead audit of digital experience inclusive of both online and offline data sources
Deliver data-driven proposals for optimizing on-site engagement and ecommerce metrics to drive incremental benefits for Digital sales and service
Lead development of market models for online sales and service output based on multiple factors, including traffic, online engagement, conversion
Data support for online error tracking across all ecommerce flows
Establish an environment of collaboration, cooperation and teamwork across Digital stakeholders, Marketing, Brand, and Product partners
Channel planning and development
Partner closely with the other members of Digital and Wireless Outcome teams ensure daily focus on current and upcoming initiatives, including stakeholders in marketing, operations, and business planning
Deep dive on sales and service impacts from internal and external data to help inform mid to long-term online channel strategy
Online / offline analysis of customer behavior and segmentation tied to channel shaping initiatives
Shape and prioritize incoming programs from multiple business units and support business case development for digital initiatives
Ongoing
Stay current on ecommerce changes from key competitors (telecom) and international companies / industries supporting an online channel
Analyze and synthesize risks and opportunities and make recommendations regarding emerging industry trends specific to Digital sales and service
Lead development of material for presentation or support in ELT presentations
Support for senior and executive level discussions regarding data on online sales and service strategy
Business support for telling Digital narrative around online and offline customer journey
Mentorship and coaching for channel / product team

Qualifications

10+ years of professional experience in computer science, business, economics, or related program
Demonstrated experience in using data mining, data science, and data visualization tools to solve business problems
Excellent communicator with the ability to tell a story with data and adjust communication based on audience’s understanding of data
Expert understanding of technology tools and data stacks with the ability to traverse complex systems, be inquisitive, and gain understanding of the data
Strong scripting and programming skills in SAS, SQL, Python /R
Ability to bridge understanding of technical infrastructure with business processes
Know your way around digital related metrics and web analytics tools (i.e. Adobe Analytics, Google Analytics, etc)
Ability to multi-task and re-prioritize completing deliverables with varying levels of priority
Strong self-management, self-pacing, and organizational skills
Thrives in an environment of constant change, unpredictability and ambiguity
Excellent stakeholder management skills with demonstrated understanding of high-performing organizations
Demonstrated ability to work across organizational departments and develop strong relationships across the company
Demonstrated ability to manage financial elements of the business. Ability to measure, evaluate and act on financial and operational results

Schedule: Full time
Shift: Day
Length of Contract: Not Applicable (Regular Position)
Work Location: 1 Mount Pleasant (083), Toronto, ON
Travel Requirements: None
Posting Category/Function: Digital & Advertising & Analytics
Requisition ID: 238140
At Rogers Digital, our team doesn’t shy away from big ideas – we bring them to life. We work tirelessly to deliver the best user experiences (period) and build amazing self-serve experiences that our customers want to use. We are customer-obsessed agents of change and are committed to innovation and creating effortless experiences for customers and frontline employees. We use cutting-edge tools and technologies to solve critical and complex problems with award-winning solutions. Our work impacts millions of customers everyday. At Rogers Digital, we’re looking for people who embrace change, take risks, and push boundaries. Learn more about our team and our work @ https://digital.rogers.com/
Together, we'll make more possible, and these six shared values guide and define our work:
Our people are at the heart of our success
Our customers come first. They inspire everything we do
We do what’s right, each and every day
We believe in the power of new ideas
We work as one team, with one vision
We give back to our communities and protect our environment
Posting Notes: Digital Media",3.7,Rogers Communications,Canada
160,Machine Learning Developer,None,"The AlphaLayer team is looking for a highly motivated Machine Learning Developer to help in the building, execution, and delivery of transformative products. We are focused on building Artificial Intelligence(AI)/Machine Learning (ML) solutions within the investment management space, including both front and back-office operations.

So if you have a passion for time series related ML analytics and have an interest in both Finance and ML, this is the rare opportunity to join a team on a mission to lead innovation and value-creation within the investment management industry.

Job Role
As a Machine Learning Developer you play a crucial role in making sure we advance ML projects and deliver value to customers. Your primary responsibility is to solve problems utilizing Data Mining and Machine Learning techniques and to provide your ML/technical expertise to the rest of the team. You will work with multiple tools and gain experience in multiple AI/ML and data processing fields. You will be given resources and mentorship to help with your growth and career advancement.
Responsibilities:
Participate in team planning sessions
Participate in infrequent technical meetings with customers
Complete well defined and exploratory tasks under minimal supervision
Help with defining a problem that needs to be solved
Suggest and explore novel solutions to a problem
Provide mentorship to our Data Science team
Shape the Data Science architecture and make technical decisions
Evaluate the meaningfulness of specific methods and techniques for a given AI/ML problem
Responsible for maintaining codebase, seeking for reusable components, suggesting and implementing changes
Minimum Requirements:
Intermediate level of relevant academic and/or industrial experience in conducting AI/ML projects
Degree in Comp Sci, Comp Eng, Statistics, or related field
Understanding of financial markets and investment management is an asset
Proficiency with software development
Expertise with Python (Pandas, SciKit, and similar) and Unix operating systems
Expertise with Machine Learning and Data Mining concepts and techniques
Experience with financial modelling
Knowledge of finance/investment theories is considered a plus
About our Company:
Our work through AlphaLayer has a strong emphasis on deepening our partnership with Alberta Investment Management Corporation (AIMCo). Our goal is to provide a competitive advantage for our clients by combining AIMCo’s data and domain expertise with AlphaLayer’s ML and software expertise.
AlphaLayer’s mission is to create better investment outcomes for the stakeholders of our clients by building cutting-edge solutions that help us understand and adapt to the evolving financial markets. We do this by building AI technologies to enable quicker, more robust investment decision making.

Data informs our every move, and we aim to work quickly, collaboratively, and creatively.

Who we are looking for:
Our core values speak volumes about who we are and how we work:

Humble – Listen to the data
Happy – Tap-dance to work
Gritty – Be persistent, not complacent
Agile – Make small bets, then iterate

What we have to offer you:
You will be able to experience a collaborative company culture. We nurture an environment that combines the nimbleness and can-do attitude of a successful start-up, but with the scale of a large investment management firm.

Your work will be applied to real-world problems and will have a high impact on our clients and Alberta’s economy. You will be working with extremely talented and passionate people who bring multiple years of industrial and academic experience in data science, software engineering, and machine learning fields. To solve the problems we apply various ML techniques from traditional Machine Learning and Data Mining algorithms, through to vision, Deep Learning, Information Extraction, advanced NLP and conversational agents.

We also have fun. We believe in working hard, getting the job done and enjoying the group social Fridays. You’ll also get flexibility in where you work, what hours you work, how much vacation you take, and what you wear. We expect hard work but respect work/life balance.

Confidence can sometimes hold us back from applying for a job. We’ll let you in on a secret - there is no such thing as a perfect candidate. AlphaLayer is working with new technologies, and no one is standing still when it comes to learning. As long as you are continuing to push your growth and development, then consider applying even if you don’t check all the boxes on our posting.
So, however you identify and whatever background and experiences you bring, please apply if this is a role that would make you “tap dance to work” every day. We would love to add your biological uniqueness to our own! :-)
Note:
You will be required to undergo the following checks during the hiring process:
Background
Education
Criminal
Credit
References",None,AltaML,"Toronto, ON"
