,Job Title,Salary Estimate,Job Description,Review,Company Name,Location
39,Director of AI and Data Science,None,"Overview
Founded in 2013, Perimeter Medical Imaging AI, Inc (TSXV: PINK) is a Toronto-based medical device company with U.S. Headquarters in Dallas, Texas. Perimeter is developing advanced imaging tools that allow surgeons, radiologists, and pathologists to visualize subsurface microscopic tissue structures during a clinical procedure, as well as advanced artificial intelligence/machine learning image assessment tools intended to increase the efficiency of image review. We are passionate about working with end users to develop imaging tools which are easy to use and meet real clinical needs.
Job Description
As the Director of AI and Data Science, you will develop and execute on a technical strategy to advance the company’s AI products. This will include identifying novel approaches to leveraging the latest in machine learning and artificial intelligence to analyze medical images of various excised tissue types, to accelerate and enhance clinician identification of clinically-relevant regions of interest. You will develop and oversee execution of a plan which includes: user requirements generation, technical approach, clinical data needs, data analysis pipeline, tool validation, and eventual verification and validation approach for new algorithm products. The ideal candidate has successfully built an AI program for a medical device company, leading to regulatory clearance and clinical adoption of AI-based product(s).
Major Responsibilities:
Operate as a thought leader and visionary, with the ability to guide, influence and inspire peak performance, innovation and adoption of the latest engineering practices
Lead the team responsible for algorithm development, including analysis and annotation of clinical data for training, validation and test
Partner with business and technical leaders to identify and solve for specific data and resourcing for ongoing and future product development opportunities
Develop strategy for testing algorithm performance, including standalone / benchtop methods for evaluating impact of changes to algorithm performance
Support the software development team in transitioning prototype models into production-level code, testing and validation, as well as design and implementation of software infrastructure needed to drive algorithm research and development
Support interactions with regulatory bodies and drafts content for regulatory submissions
Other tasks as assigned.
Minimal Qualifications:
Masters or Ph.D. in bioinformatics, machine learning, computational science, or related fields, or equivalent industry experience
7+ years of product development experience in a regulated environment
Proven leader with 5+ years managing teams as well as attracting and recruiting technical talent
Experience developing one or more product(s) which incorporate artificial intelligence and/or machine learning algorithms
Experience working with machine learning workflows in python
Fluency (written and spoken) in English language
Highly Desired Skills:
Experience working under a medical device quality management system (ISO 13485 and/or 21 CFR QSR)
Experience with IEC 62304, IEC 62366, ISO 14971
Experience with clinical evidence generation to support product validation and regulatory submissions
Job Type
Full-time
Location
Toronto or Texas (primarily remote)
Does this look like a good fit for you? Tell us more…
To apply for this role, please email us your resume and (optional) cover letter with “Director of AI and Data Science” in the subject line to: emunro@perimetermed.com

Perimeter Medical Imaging AI is an equal opportunity employer and supports workforce diversity. Perimeter welcomes and encourages applications from people with disabilities. Please let us know if you require disability-related accommodation or other grounds protected by human rights legislation during the recruitment process so that we can work with you to meet your needs.",None,Perimeter Medical Imaging,"Toronto, ON"
40,Data Scientist II,None,"TD Description
Tell us your story. Don't go unnoticed. Explain why you're a winning candidate. Think ""TD"" if you crave meaningful work and embrace change like we do. We are a trusted North American leader that cares about people and inspires them to grow and move forward.
Stay current and competitive. Carve out a career for yourself. Grow with us.
Department Overview
What does TD stand for? For starters, we believe in visionary leadership and insights. We believe in using every resource at our disposal to better serve our clients, and for almost every department, that begins with data. As part of our Data & Analytics (D&A) team, you'll be a fundamental part of crafting business processes enterprise-wide by analyzing vast amounts of past and present data.

TD's vision for the future? Tailored, customized banking products, services and experiences for every single customer. If you've been in business as long as we have, you know there's no such thing as one size fits all, and a diverse, inclusive D&A team is a massive part of that future achievement.

Job Description
You will lead the technical delivery of projects & work of up to 5 colleagues. Teams across the enterprise will rely on you to bring about holistic changes to the bank's business practices. Your knowledge and expertise in data science is complemented by strong business, communication and technical skills, allowing you to own & deliver with an integrated approach – seamlessly aligning with other leaders across the organization. You naturally provide your team with the inspiration and tools to execute with speed and precision, becoming true leaders themselves.

The following are key qualifications for a Data Scientist II:
Deep technical skills in multiple facets of data science: advanced analytics, statistical modelling, machine learning & data engineering
Advanced communication, business acumen and stakeholder management competencies
Accountable to lead & deliver complex, Agile, cross-functional projects that range widely in design, size, scale, scope and techniques
Work closely with stakeholders to identify opportunities and serve as an ambassador for data science across the enterprise
Liaise with support functions such as risk, technology, model validation, OCDO etc. and operate within TD’s risk appetite, following policies, protocols and procedures
A champion in the D&A community for TD’s platforms and strategies, proactively identifying opportunities to advance tools, techniques and approaches
Self-directed with the ability to identify meaningful work in down times and manage your time effectively in busy times
Take ownership of team targets and strategies such as value generation and contributes to the overall management and culture of the team, including setting an example for junior employees
Exceptional collaborator in a high-interaction environment
Job Requirements
What can you bring to TD? Tell us about your most relevant experience, credentials and knowledge for this role, as well as these essential requirements and attributes:
Demonstrated track record leading major data science projects
Undergraduate degree or technical certificate
Advanced knowledge of industry data tools: python, R, SQL and Scala
Inclusiveness
At TD, we are committed to fostering an inclusive, accessible environment, where all employees and customers feel valued, respected and supported. We are dedicated to building a workforce that reflects the diversity of our customers and communities in which we live and serve. If you require an accommodation for the recruitment/interview process (including alternate formats of materials, or accessible meeting rooms or other accommodation), please let us know and we will work with you to meet your needs.
Job Family
Advanced Analytics & Modelling
Job Category - Primary
Enterprise Data & Analytics
Job Category(s)
Enterprise Data & Analytics
Hours
37.5
Business Line
Corporate
Time Type
Full Time
Employment Type
Regular
Country
Canada
**Province/State (Primary)
Ontario
City (Primary)
Toronto
Work Location
TD Centre - North - 77 King Street West
Job Expires
16-Jun-2021",3.8,TD Bank,"Toronto, ON"
41,Senior Data Analyst,None,"Communitech was founded in 1997 by a group of entrepreneurs committed to making Waterloo Region a global innovation leader. At the time it was just a wild idea, but somehow this community managed to pull it off. Today, Communitech is a public-private innovation hub that supports a community of more than 1,600 companies — from startups to scale-ups to large global players.
Communitech helps tech companies start, grow and succeed in three distinct ways.
Communitech is a place – the centre of gravity for entrepreneurs and innovators. A clubhouse for building cool tech and great companies.
Communitech delivers programs – helping companies at all stages with access to capital, customers and talent. We are here to help them grow and innovate.
Communitech partners in building a world-leading ecosystem – making sure we have all the ingredients (and the brand) to help companies go from a small startup to a global giant.
We’re looking to add some amazing people to this team. People who believe in the Communitech mission and are willing to do what it takes to help our members succeed. If you think big, but are always willing to push a broom, then we’d love to hear from you. Wonder what it’s like to work at Communitech? Watch this video! https://www.communitech.ca/corporate-stuff/careers/
The Data & Advanced Technologies (D&AT) Team is looking for a Director, Data Innovation Programming. The successful candidate will oversee the deployment of existing data innovation programming and develop new products and services as warranted that can help our member companies capitalize on internal and external data assets. The role will also require gathering input from our customers to understand the challenges they face and how Communitech can help them address these challenges. It will also require staying updated on the latest trends and technologies (AI, ML, Cloud computing, 5G, quantum) and the role these technologies do play, or will play, in constructing end-to-end data-driven and/or data-informed applications. This position will start on a contract with strong opportunity to transition to permanent for the right candidate.
What you’ll be doing:
Evaluation of current data innovation programming as it relates to the needs of our customers
As warranted, oversee the delivery of existing programming including data innovation workshops and data innovation canvas sessions
Sensing and research into market trends and emerging technologies and develop an understanding how they can translate value for our member companies
Develop use cases in priority industries that illustrates how companies are capitalizing on internal and/or external data assets
Using primary and secondary research resources, develop insights and validate needs of our customers to understand their challenges and identify ways we can help
Work with other teams within Communitech, especially the Corporate Innovation (CI) team and the Start & Scale team, to align DAT offerings across these customer segments and explore new offerings
Provide guidance and advice to the Communitech team for new technology and data
Contribute to BD efforts by supporting prospect calls and providing insight on D&AT capabilities at Communitech
Other duties as assigned. All duties subject to change

Qualifications:
10+ years of relevant experience in both an applied and strategic context
Technical background, especially in areas related to data innovation and related fields including data governance, privacy, & security
Strong project and partner management skills
Good presentation and workshop facilitation skills
The ability to navigate our full customer spectrum - from corporate senior management to startups and scale-ups
Understands how startup/SME growth works
Experience leading large scale data projects in a corporate environment
Strong interpersonal and communication skills
Product development experience and experience in an innovation environment an asset

To Apply
Please apply online along with your resume and cover letter.
We thank all applicants in advance; however only individuals selected for an interview will be contacted. All applications will be kept confidential. Communitech is a diverse and inclusive environment and encourages applications from all qualified candidates, including aboriginal persons, francophones, members of sexual minority groups, persons with disabilities, visible minorities and women. We will provide any requested accommodation to candidates with disabilities throughout the recruitment process.",None,Communitech Technology Association,"Kitchener, ON"
42,Senior Data Scientist,None,"What is the Opportunity?
The Marketing Science team of Personal and Commercial Banking is looking for a passionate and innovative Senior Data Scientist. As a Data Scientist you will problem solve, analyze, design, implement and monitor machine learning applications using state of the art tools and algorithms. We are looking to maintain our position as the industry leader in deepening client relationships and engagement through the implementation of Next Best Offer Strategy. To achieve these goals, we leverage diverse data sources and a suite of domain specific algorithms.

What will you do?
Interact with RBC internal partners and lines of businesses to help them frame their use cases and define success metrics (Key Performance Indicators).
Prepare, parse and integrate large and varied structured and unstructured data for model training and scoring while preserving privacy and unbiased estimates.
Develop state of the art machine learning models, optimizing for the right objective.
Validate the offline performance of models and work in a Continuous Integration manner.
Deploy solutions for end users and help drive change in a Continuous Deployment manner.
Monitor model performance and business success metrics over time.

What do you need to succeed?
Must-have
Masters in Computer Science, Computer Engineering or similar field. 2+ years of hands-on experience or similar post-grad work in Machine Learning.
Experience with machine learning development lifecycle and deep learning methods such as Transformers, GANs, DQN, VAE, SHAP, Counterfactuals and Adversarial examples etc.
Experience with Python and common machine learning/deep learning libraries Tensorflow, PyTorch, scikit-learn, huggingface etc.
Knowledge of big data ecosystem Hadoop/Spark. ML Cloud capabilities would be an asset.
Familiarity with collaborative software development tools (git, issue tracking) and *nix environments
Strong interpersonal and communication skills (both written and verbal) across peers and senior leaders

Nice to have
Strong knowledge machine learning application design. Experience deploying models into productions with MLOps (MlFlow, KubeFlow etc).
Experience in running A/B experiments in production. Experience with relational databases. Domain specific knowledge of marketing campaigns.
Experience in developing attrition models with proven success. Publications in machine learning and artificial intelligence.
Passion for ethical AI and experience in algorithm transparency and interpretability. Knowledge of banking data.

What’s in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper
A comprehensive Total Rewards Program including bonuses and flexible benefits, competitive compensation, commissions, and stock where applicable
Leaders who support your development through coaching and managing opportunities
Ability to make a difference and lasting impact
Work in a dynamic, collaborative, progressive, and high-performing team
A world-class training program in financial services
Flexible work/life balance options
Opportunities to take on progressively greater accountabilities

Join our Talent Community
Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.

Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at jobs.rbc.com.

JOB SUMMARY
City: Toronto
Address: 88 Queens Quay West
Work Hours/Week: 37.5
Work Environment: Office
Employment Type: Permanent
Career Level: Experienced Hire/Professional
Pay Type: Salary + Variable Bonus
Required Travel (%): 0
Exempt/Non-Exempt: N/A
People Manager: No
Application Deadline: 06/30/2021
Platform: Personal & Commercial Banking
Req ID: 373857
Ad Code(s):",4.0,RBC,"Toronto, ON"
43,"Senior Machine Learning Engineer, Data Science",None,"SoundHound Inc. builds voice AI products that make it easier for people to engage with the world around them. We do this by creating custom voice assistants that make it possible for companies to extend their brand in new and meaningful ways. Today, our customized voice AI solutions allow people to talk to phones, cars, smart speakers, mobile apps, coffee machines, and every other part of the emerging 'voice-first' world.

We are looking for an experienced Machine Learning Engineer to join our Data Science and Engineering team. We aspire to leverage our data to steer product development, marketing and user engagement. We have only scratched the surface of the kind of advanced analytics and insight generation we'd like to do!

You will be able to work on some of the most challenging data science problems while building large-scale, distributed, machine learning systems from the ground up. You will also enjoy working with teammates who value creativity and collaboration.

In this role, you will:
Design and develop high-performance, data-driven systems in a distributed infrastructure

Build machine learning models for analysis of queries using NLP and deep learning techniques

Develop scalable components for query intent classification, entity detection, dialogue understanding, slot filling, and domain detection

Leverage massive datasets for modeling, recommendations, ad targeting and insight generation

Build and maintain knowledge graph of content from diverse data sources and perform data mining to serve high volume of requests

We would love to hear from you if:
You have at least five years of relevant industry experience

You possess a Bachelor's degree in Computer Science or a related discipline

You have extensive experience with classification systems, ranking systems, and predictive modeling

You write production-level code using Java, Python, or Scala

You can handle multiple competing priorities in a fast-paced environment

You are passionate about using data and analytics to improve our voice AI products

We'd be especially excited if you have spent considerable time applying deep learning techniques to NLP.

Here at SoundHound, diversity, equity, and inclusion are key to who we are as a company. With a mission to build Voice AI for the world, creating a team with global perspectives is critical to our success.

We care deeply about fostering an environment where everyone is supported and can do their best work. SoundHound will ensure that individuals with disabilities are provided reasonable accommodations to participate in the interview process, perform essential job functions, and receive other benefits of employment.

Employees enjoy comprehensive health care, paid time off, discounted fitness classes, and flexible working hours. Learn more about our philosophy, benefits, and culture at https://soundhound.com/careers/.

Come join our growing team and bring your unique voice to our mission!",None,SoundHound Inc.,"Toronto, ON"
44,Mobile Data Analyst,None,"Who we are…
Tutela is an industry leader in providing crowdsourced data for the world's leading tier 1 telecoms and mobile companies. Tutela collects and analyzes mobile network coverage and experience statistics from millions of mobile devices to deliver deep insights to the telecommunications industry. We are a fast-paced company that offers energetic individuals the opportunity to join a unique team of entrepreneurs, strategists, and developers to collect and analyze mobile network coverage to deliver actionable insights!

Who you are…
We are looking for a Mobile Data Analyst who will work closely with the Android and iOS SDK teams, and learn the SDKs inner workings to support various areas of the company with insights gained from analyzing the vast quantity of collected SDK data.
The ideal candidate is adept at working, analyzing and interpreting raw data, identifying bias in data, and troubleshooting anomalies observed.
This role offers prime opportunities to learn more about the mobile platforms, as well as, expand and enhance your data science knowledge on a variety of unique and challenging problems.

Responsibilities
Collaborates in a team to find effective solutions to data challenges
Cleanses and verifies the integrity of the data used for analysis
Working with other internal teams to provide support in exploratory data analysis and insight
Translates advanced data analytics problems into technical approaches that result in actionable recommendations
Uses data analytics languages such as Python and SQL on a daily basis to produce solutions for analysis, prediction, and reporting
Tests solutions for functionality, troubleshoots and resolves errors

Required Qualifications
Master’s degree in Data Science, Computer Science, Engineering, Statistics, or other relevant disciplines
Expert knowledge in data exploration and analysis
Experience designing, conducting, analyzing, and interpreting experiments
Strong programming skills (Java, Objective-C or Swift, Python, SQL or equivalent)

Desired Qualifications
Strong analytical skills
Strong communication skills
Experience with scalability and cloud computing
Knowledge of the Android and iOS platforms
Knowledge of cellphone communication networks
Experience working with big data
Experience with SQL or databases
Experience with Tableau or other BI tools

We would like to thank all applicants for your interest; however, only candidates selected for an interview will be contacted.

Follow us:
LinkedIn https://www.linkedin.com/company/tutela-technologies/

For other career opportunities with Tutela Technologies, visit: https://www.tutela.com/careers

AFFIRMATIVE ACTION/EQUAL OPPORTUNITY EMPLOYER
Tutela Technologies strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced. Equal Opportunity / Affirmative Action Employer.",None,Tutela Technologies,"Victoria, BC"
45,Applied Research Scientist,None,"You can be part of an inclusive team of diverse talent and character. In this diversity lies our greatest strength.
Description
At BASF, we create chemistry through the power of connected minds. By balancing economic success with environmental protection and social responsibility, we are building a more sustainable future through chemistry. As the world’s leading chemical company, we help our customers in nearly every industry meet the current and future needs of society through science and innovation. We provide a challenging and rewarding work environment with a strong emphasis on process safety, as well as the safety of our employees and the communities we operate in and are always working to form the best team—especially from within, through an emphasis on lifelong learning and development. And we are constantly striving to become an even better place to work. BASF has been recognized as one of Canadas Best 100 Employers in 2019. Come join us on our journey to create solutions for a sustainable future! Senior Knowledge Architect ( 2101581) Where the Chemistry Happens… Design and implement digital knowledge solutions for R&D and business using on state-of-the art. Deep learning for natural language processing and knowledge graphs based on ontologies. Build and maintain relationship to key AI/NLP academics and companies in Canada Formula for Success: You Will… Continuously develop digital capabilities in NLP and knowledge graphs and the related architecture, evaluate and develop methods and tools esp. using state-of-the-art deep learning approaches. Work with our internal partners in R&D and business to identify demand, design and implement digital solutions in data and knowledge management, including novel approaches for unsolved problems. Support community around the KDC NLP and Knowledge and actively contribute to build up capabilities and skills in BASF
Qualifications
Ingredients for Success: What We Look for in You… Bachelor's Degree/PhD in mathematics, computer science, bioinformatics or physics Deep learning for natural language processing and/or knowledge graphs at expert level with sound experience in latest architectures, including practical application at scale Information retrieval, knowledge graphs and semantic technologies Integration of machine learning approaches into production systems Sound programming skills in Python and Java to use state-of-the art machine learning frameworks, graph and document databases (like Neo4J, MongoDB) and search technology (like elasticsearch) to create scalable state-of-the-art applications. Large-scale and industry grade systems operated in cloud environments Excellent organizational, communication and analytical skills working in a globally distributed team and gained experience in agile projects Operate according to the Agile development process and strongly believe in the DevOps approach to delivering successful IT solutions. Our focus is on high-quality content delivered in time using iterative development with regular milestone demos to the business. You believe that business value is delivered by Agile top engineers working together in high performing Dev/Ops teams, according to our Agile frameworks Create Your Own Chemistry: What We Offer You Adding value to our customers begins with adding value to you. You@BASF is the suite of benefits, perks, programs and unique opportunities we offer to support you—the whole you—in all stages of your life and career. With you@BASF, you create your own chemistry. The total rewards that you receive as a BASF employee go way beyond a paycheck. From competitive health and insurance plans, to robust retirement benefits that include company-matching contributions, to making sure you never stop learning, we believe investing in you is investing in our success. Working for a large, global organization, you’ll have a chance to grow professionally and personally, expand your network and build a rewarding and dynamic career. BASF provides interesting and challenging learning and development opportunities to help you make the most of your talents and your job.",4.1,BASF,"Mississauga, ON"
46,Statistical Analyst - McLean & Company,None,"Are you passionate about stats and data and looking for a new challenge? McLean & Company, a division of Info-Tech Research Group, is adding an additional Statistical Analyst to help us continue to grow our membership and help HR leaders and their teams succeed through data-informed decision making. You’ll be joining a fun, hard-working, collaborative team of professionals who enjoy the work they do.
McLean is a place where your voice will be heard – a place where you see the impact of your work on our 30,000+ members. It is a place where you will find community and collaboration, where you will work with diverse individuals with their own unique stories and experiences. McLean is a place where success is celebrated by the whole team – a place where you are encouraged to stretch and grow.
Key Responsibilities:
Create custom reports based on survey results using a combination of R, R Markdown, Excel, and PowerPoint. Involves cleaning data, updating scripts used to generate report data to reflect survey customizations, creating custom report templates, formatting the final report for a polished, client-ready look.
Conduct analyses on diagnostic data for Organizational Effectiveness and broader HR Research teams by extracting and merging data from our full suite of diagnostics, including Engagement, New Hire, and Exit. Analysis is conducted using R or Excel depending on the amount of data.
Provide additional layer of quality assurance and troubleshoot problems that arise.
Continuously work to improve reporting, providing recommendations for better ways to display data and/or new calculations to ensure validity and reliability.
Learn and work with McLean & Company’s proprietary survey platforms.
Provide support to Senior Statistical Analyst with ongoing projects.
Other duties as required as the team and product offerings continue to grow
Key Selection Criteria
Required:
Undergraduate degree in Math, Computer Science, Statistics or comparable required. Master’s degree an asset, but not required.
Proficiency with R
Proficiency with the Microsoft Office suite specifically Excel and PowerPoint.
Experience and comfortable in a customer service environment.
Desirable:
Proficiency with Python, SQL, R Markdown
Proficiency with Power BI, Tableau, or similar
Proficiency with text analytics methods
Experience with employee lifecycle surveys
Experience or exposure to HR, HR Analytics
Skills:
Data Analysis. Good data visualization and storytelling skills. Ability to communicate complex concepts for business use.
Customer Service. Must be comfortable working directly with clients over phone/video meetings to scope requirements and work to find solutions.
Problem-Solving Skills. Able to troubleshoot technical and data issues to identify root cause and propose a solution. Able to debug scripts efficiently.
Organization and Attention to Detail. Must be extremely organized with a track record of meeting deadlines, delivering on commitments, and high level of accuracy.
Teamwork and Collaboration. Work with other members of the Organizational Effectiveness team to balance workloads and share ideas/learning experiences. Maintain positive relationships within team and other departments.
Change Management. Adapt to process changes and improvements on an ongoing basis.
Willingness to Learn. Comfortable learning and working with various technologies and programming languages. Desire to learn, understand new things and how they work.

McLean & Company, a division of Info-Tech Research Group of companies is an equal opportunity employer committed to diversity and inclusion and does not discriminate on the basis of any legally protected status or characteristic including Minority/Female/Sexual Orientation/Gender Identity/Disability/Veteran and are pleased to consider all qualified applicants. To that end, upon request, ITRG will ensure, to the extent possible, that accommodation be made available to applicants throughout the recruitment and hiring process.",3.4,Info-Tech Research Group Inc. - Canada,"London, ON"
47,"Data Scientist - Chicago, US & Vancouver, BC",None,"Sr. Data Scientist

Chicago, US & Vancouver, British Columbia

Focused on the use of proprietary, AI-powered technology to increase efficiencies in the B2B ordering process, Conexiom’s rapid growth stems from its ability to serve its customers with solutions that connect directly into their ERP systems and provide automation with 100 percent accuracy. We continue to build on our core technology to better serve manufacturers and distributors, allowing them to increase the speed and accuracy at which they serve customers, while also providing an opportunity to reallocate time from data entry to customer service.

Conexiom® delivers touchless automation associated with the manual processing of purchase orders and other business documents through its AI-enabled automation platform.

As Conexiom continues to be experiencing significant growth, we are scaling our data science initiatives to the next level. Conexiom’s data scientist is a problem-solver, and we are building real-world Machine Learning (ML) solutions in an enterprise product suite to further position Conexiom as a thought leader in the business automation space. You will be working in a fast-paced Agile environment with a proven ML product already in the market, a strong team and seniors to assist you in taking the next steps in your career.

Conexiom embraces diversity and equal opportunity. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. We are working to ensure that the profile of our staff reflects the profile of our customers and the communities they serve. For that reason, we seek resumes and expressions of interest from a broad and diverse talent pool. Strength comes from the inclusion of diverse perspectives and experiences.

KEY QUALIFICATIONS

Bachelor’s or Master’s degree in a quantitative field such as Statistics, Applied Mathematics, Physics, Engineering, or Computer Science
Experience in delivering ML solutions to Production environments
Advanced skills in programming languages (particularly Python and SQL) for data collection, preprocessing, modeling and monitoring
Strong knowledge of various ML/DL/NLP algorithms such as XGBoost, Random Forest, KNN, SVM, NER, CNN
Proficiency in mainstream ML libraries such as pandas, numpy, scikit-learn etc.
Proficiency in DL frameworks such as TensorFlow, PyTorch, Keras a plus
Experience in Docker and Kubernetes a plus
Demonstrated ability to work in the Agile development process
Experience in Azure a plus
Experience building an enterprise class business automation solution a plus

About Conexiom:

Conexiom, is the leading provider of sales order and invoice automation solutions, the patent-pending Conexiom solution was created by ecmarket, a cloud solutions developer. We’re committed to offering the most advanced solutions to our customers. Over the past fifteen years, hundreds of manufacturers and distributors have turned to us and now rely on our technology to automatically process orders and invoices they receive from their customers and suppliers. Each year, millions of orders and invoices representing billions of dollars in transactions are automatically processed by our solutions.

Why Conexiom?

We offer a world-class product that serves a wide range of manufacturers and distributors
Our customers and prospects are leaders in their respective markets with revenues of $10M to $100B
Our product is a true SaaS offering from our technology to our sales, marketing, and onboarding approach
We’re experiencing high revenue growth, but we’re still small enough to offer significant career growth opportunities
Conexiom provides a fun and casual work environment with exceptional growth opportunities and the flexibility to accommodate your lifestyle
We’re located in beautiful downtown Vancouver, close to many amenities. You’ll get to work in an environment that has an open door flexibility to accommodate policy so your goals and views will be both appreciated and heard.

Global Innovation.
Helping organizations across the globe maintain a competitive edge.",2.0,Conexiom,"Vancouver, BC"
48,Senior Data Analyst - Remote,None,"Tucows (NASDAQ: TCX, TSX: TC) is on a mission to make the Internet better by providing people everywhere with online access to be empowered to make individual contributions. As a company, we embrace a people-first philosophy that is rooted in respect, trust, and understanding to encourage freedom, inspire innovation, and promote inclusivity; creating an environment for everyone to thrive!

Tucows has been working on the Internet since the days when people unironically called it the Information Superhighway. We are a 25-year-old global start-up embracing agility and creativity in order to continually seize opportunity for growth. We have evolved from a start-up domain service provider to becoming the second-largest domain wholesaler in the world while expanding our business with Ting, an Internet services company partnering with towns and cities to change what customers expect from their Internet Service Provider. We are building fiber networks across the US and have already launched Gigabit speed service in Maryland, Virginia, North Carolina, Colorado, Idaho and California, laying the groundwork for rapid scale.

Our growth has been incredible, smart, and measured, built on a solid technical and financial foundation. We have doubled our workforce in the last 4 years and continue in rapid expansion mode, providing services to millions of customers around the world.
About the opportunity

This is a completely remote opportunity within Canada and USA.

Tucows is looking to add a new member to our Analytics, Insights and Reporting team. Together, we're responsible for all of the reporting, analytics, data flows, visualization, and related business intelligence operations within our quickly growing company. We've got a lot of data, and we're looking for someone to help us get the most out of it.

You will work with business, product, and engineering stakeholders to understand their needs and priorities, as well as to collaborate and ensure that their reporting requirements are captured in the development process. You'll then work with Data Engineers to build data pipelines, acquiring data from source systems and moving it through our data hierarchy, from messy and raw to clean and aggregated. Lastly, you'll explore the data with visualization tools and statistical techniques to help make our products better and to improve the experience of our customers.

As a senior analyst on our team, you will also help more junior analysts enhance their ability to do the above too.

Key Skills and Experience:
Top-notch communication (verbal and written) and interpersonal skills

Excellent math and statistical analysis skills, especially as they pertain to business and experimentation

An interest and proficiency in the presentation and visualization of numbers and statistical data

Ability to understand business imperatives and drivers, find relevant data correlations, and create processes by which the data correlations are translated to information flows that help drive the business

5+ years of quantitative analysis work experience

5+ years experience handling, manipulating and analyzing data and creating analytical reports

Strong expertise with an SQL language, as well with as database structures and data lake architectures

Nice to Have:
Experience with Looker

Experience with Snowflake

Proficiency with Python

An understanding of the principles, tools, and processes of data science

Education:
Post-secondary education in a technical field, or B.S./M.S.

We believe diversity drives innovation. We are committed to inclusion across race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status or disability status. We celebrate multiple approaches and diverse points of view.

We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.",2.9,Tucows,"Toronto, ON"
49,Data Analytics Consultant - Contractor,None,"Data Analytics Consultant - Contractor - Customer 360 Analytics
The TELUS Business Marketing Team is looking for a talented, driven, passionate individual with strong analytical and interpersonal skills. Our Team – TELUS Business Solutions Marketing BI - has a mandate to build solutions for our stakeholders using data from various sources, building algorithms that can predict customer loyalty, churn and stickiness. We love to turn data into stories - stories about money falling through the cracks, success stories about our products and services, but most importantly stories about our customers and how we can enhance their experience. We run like a start-up and we have embraced lean and agile methodologies. We celebrate our failures and see them as opportunities to learn. Our culture fosters collaborative learning and out-of-the-box thinking in a relaxed environment. Come help us to make something awesome!
Candidates are able to communicate with business stakeholders, gather requirements, develop, design and implement reporting solutions in an agile-type environment. They must be able to shift effortlessly between business conversations about performance analytics and technical conversations around databases, SQL and Domo with their stakeholders and peers. A successful candidate has strong business analysis, problem solving and critical thinking skills.
Candidates must be comfortable working within a dynamic, cross-functional environment and be able to explain complex concepts, performance reporting methodologies, and analysis results to a diverse stakeholder community. You must be willing to roll up your sleeves and get close to the data.
Here's the impact you'll make and what we'll accomplish together:
You will be successful because you have an optimal mix of business and technical skills honed in a high performance driven business. You would be working with Data Scientists, Engineers and Analysts to help build trigger based B2B campaigns to target the right customer at the right time with the right product.
You have a passion for growing our business, the courage to innovate and embrace change in our business intelligence capabilities and embody the spirited teamwork necessary to support stakeholders across a wide variety of teams.
Here's how
You will:
Develop new analytical solutions to provide timely insights to the business
Assemble multiple data sources across various databases to build foundational C360 data marts
Build repeatable processes and automation to create standardized datasets, reports and analysis
Implement business intelligence and rules, optimize data processes and perform data quality audits
Proactively work with business stakeholders, manage relationships and lead marketing programs from a data standpoint
Effectively communicate with leadership and stakeholders
Lead Customer 360 programs, coach and mentor junior team members
You are the missing piece of the puzzle if:
You love digging into quantitative and qualitative data; you analyze it, pivot it and distill issues to their core to provide the best possible performance reports and channel insights
You have expert knowledge and understanding of global best practices in business intelligence tools (e.g. Python, R, SAS,DOMO, SQL, Tableau)
You have advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases
You are recognized for your curiosity and growth mindset
You see the bigger picture of the problem you are trying to solve, and will proactively out new data points from varied sources (external and internal) to complement your analysis
You have excellent attention to detail, a structured approach to analysis and the ability to develop logical arguments
You have minimum 4-7 years of experience in a similar role and/or related education with demonstrated performance
Great-to-haves
Prior telecommunications expertise
Python experience
Hive, Spark, NiFi experience
B2B marketing
Experience with cloud (GCP AWS or Azure)
Experience with the Salesforce tech, i.e., marketing cloud, Pardot, Einstein
Data Science / Modeling experience or working in a Data Science team
Contract would be until 31st Dec 2021,with a high possibility of extension.
Other Locations : Alberta, British Columbia, Quebec",3.9,TELUS,"Toronto, ON"
